"ID_Sup"	"ID_Prod"	"Prod_Desc"	"ID_Itm"	"Itm_Desc"
"295"	"6481"	"TINTA LATEX PVA PREMIUM, COR BRANCA"	"127665"	"TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]"
"295"	"6483"	"VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO"	"127666"	"VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO [SINAPI 40514]"
"295"	"15501"	"Verniz poliuretano brilhante para madeira, sem filtro solar, uso interno e externo. COD. 6483"	"127666"	"VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO [SINAPI 40514]"
"295"	"6484"	"VIGOTA DE MADEIRA NAO APARELHADA *5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO"	"127667"	"VIGOTA DE MADEIRA NAO APARELHADA *5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO [SINAPI 4487]"
"295"	"6485"	"!EM PROCESSO DE DESATIVACAO!MASSA A OLEO PARA MADEIRA"	"127668"	"!EM PROCESSO DE DESATIVACAO!MASSA A OLEO PARA MADEIRA [SINAPI 4053]"
"295"	"6486"	"!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR"	"127669"	"!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]"
"295"	"6087"	"MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS"	"127669"	"!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]"
"295"	"12852"	"Massa acrílica . Composição: Resina à base de dispersão aquosa de copolímero estireno acrílico, cargas minerais inertes, glicóis e tensoativos etoxilados. Cor : Branco. Indicação : Indicada para nivelar e corrigir imperfeições rasas em pintura e repintura de superfícies em ambientes internos e externos de reboco, gesso, fibrocimento, concreto aparente, blocos de concreto e paredes pintadas com PVA ou Acrílico. Rendimento teórico mínimo 60 a 80 m2/ demão.Produto conforme normas NBR 11702:2021 e NBR 15348. Lata de 18 l. Ref. Suvinil Massa Acrílica ou produto de qualidade equivalente ou superior."	"127669"	"!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]"
"295"	"3585"	"MASSA PARA TEXTURA LISA DE BASE ACRILICA, USO INTERNO E EXTERNO"	"127669"	"!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]"
"295"	"6487"	"AGUA SANITARIA"	"127670"	"AGUA SANITARIA [SINAPI 13003]"
"295"	"25486"	"Água sanitária"	"127670"	"AGUA SANITARIA [SINAPI 13003]"
"295"	"6488"	"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 125 MM (NBR 7362)"	"127671"	"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 125 MM (NBR 7362) [SINAPI 304]"
"295"	"6489"	"ANEL DE CONCRETO ARMADO, D = *1,10* M, H = 0,30 M"	"127672"	"ANEL DE CONCRETO ARMADO, D = *1,10* M, H = 0,30 M [SINAPI 12548]"
"295"	"6490"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M"	"127673"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M [SINAPI 13113]"
"295"	"11873"	"""ANEL EM CONCRETO PRÉ MOLDADO (DI 0,60M X H 0,50M X ESP 0,10M) anel em concreto armado pré-moldado com bolsa de encaixe para pv - diametro interno de 0,60m - parede com 10cm de espessura, altura de 50cm e armação com ferro de 3/16 com espaçamento de 10cm. resistência de 20 fck = 20mpa, traço: com areia lavada, brita (sem impurezas) e cimento. de acordo com croqui em anexo."""	"127673"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M [SINAPI 13113]"
"295"	"6491"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M"	"127674"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M [SINAPI 13114]"
"295"	"17672"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M"	"127674"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M [SINAPI 13114]"
"295"	"6492"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M"	"127675"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]"
"295"	"17673"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M"	"127675"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]"
"295"	"11874"	"""ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 0,60M X ESP 0,10M X A 0,30M) anel em concreto armado pré-moldado com bolsa de encaixe para pv - diametro interno de 0,60m - parede com 10cm de espessura, altura de 30cm e armação com ferro de 3/16 com espaçamento de 10cm. resistência de 20 fck = 20mpa, traço: com areia lavada, brita (sem impurezas) e cimento. de acordo com croqui em anexo."""	"127675"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]"
"295"	"6493"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M"	"127676"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]"
"295"	"44898"	"ANEL OU ADUELA CONCRETO ARMADO D = 0,60M, H = 0,40M"	"127676"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]"
"295"	"45236"	"ANEL OU ADUELA CONCRETO ARMADO D = 0,60M, H = 0,40M"	"127676"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]"
"295"	"44899"	"ANEL OU ADUELA CONCRETO ARMADO D = 0,60M, H = 0,40M ADAPTADO PARA PADRÃO ANTIGO DO DEMAE"	"127676"	"ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]"
"295"	"6494"	"ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M"	"127677"	"ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M [SINAPI 12533]"
"295"	"11872"	"""ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 0,80M X ESP 0,10M X H 0,30M) anel em concreto armado pré-moldado com bolsa de encaixe para pv - diametro interno de 0,80m - parede com 10cm de espessura, altura de 30cm e armação com ferro de 3/16 com espaçamento de 10cm. resistência de 20 fck = 20mpa, traço: com areia lavada, brita (sem impurezas) e cimento. de acordo com croqui em anexo."""	"127677"	"ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M [SINAPI 12533]"
"295"	"6495"	"ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M"	"127678"	"ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M [SINAPI 12546]"
"295"	"12567"	"Anel cônico de concreto ø 1,00 metro"	"127678"	"ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M [SINAPI 12546]"
"295"	"6496"	"AREIA AMARELA, AREIA BARRADA OU ARENOSO (RETIRADA NO AREAL, SEM TRANSPORTE)"	"127679"	"AREIA AMARELA, AREIA BARRADA OU ARENOSO (RETIRADA NO AREAL, SEM TRANSPORTE) [SINAPI 369]"
"295"	"6497"	"AREIA PRETA PARA EMBOCO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)"	"127680"	"AREIA PRETA PARA EMBOCO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE) [SINAPI 11076]"
"295"	"6498"	"ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES"	"127681"	"ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]"
"295"	"42035"	"Argamassa para uso interno, embalagem de 20Kg."	"127681"	"ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]"
"295"	"780"	"ARGAMASSA INDUSTRIALIZADA MULTIUSO, PARA REVESTIMENTO INTERNO E EXTERNO E ASSENTAMENTO DE BLOCOS DIVERSOS"	"127681"	"ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]"
"295"	"6499"	"ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS)"	"127682"	"ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]"
"295"	"10799"	"Asfalto Diluído De Petróleo (ADP) Tipo CM-30"	"127682"	"ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]"
"295"	"11214"	"ASFALTO DILUÍDO DE PETRÓLEO CM-30"	"127682"	"ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]"
"295"	"44888"	"ASFALTO DILUÍDO DE PETRÓLEO CM-30"	"127682"	"ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]"
"295"	"8252"	"asfalto Diluído de Petróleo (ADP) tipo CM-30"	"127682"	"ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]"
"295"	"6500"	"BACIA SANITARIA TURCA DE LOUCA BRANCA"	"127683"	"BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]"
"295"	"28111"	"BACIA DE LOUÇA (VASO SANITÁRIO) COR BRANCA"	"127683"	"BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]"
"295"	"28524"	"BACIA DE LOUÇA (VASO SANITÁRIO) COR BRANCA"	"127683"	"BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]"
"295"	"861"	"BACIA SANITARIA (VASO) INFANTIL, SIFONADO, DE LOUCA BRANCA, (SEM ASSENTO)"	"127683"	"BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]"
"295"	"28819"	"BACIA DE LOUÇA (VASO SANITÁRIO) COR BRANCA"	"127683"	"BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]"
"295"	"6501"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)"	"127684"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 195]"
"295"	"6502"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)"	"127684"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 195]"
"295"	"6502"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)"	"127685"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 194]"
"295"	"6501"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)"	"127685"	"BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 194]"
"295"	"6503"	"BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270"	"127686"	"BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270 [SINAPI 10610]"
"295"	"6517"	"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270)"	"127686"	"BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270 [SINAPI 10610]"
"295"	"6504"	"BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 3,0 MPA (NBR 15270)"	"127687"	"BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 3,0 MPA (NBR 15270) [SINAPI 34585]"
"295"	"6505"	"BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, *35 CM X 15* CM, E = *8* CM, COR NATURAL"	"127688"	"BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, *35 CM X 15* CM, E = *8* CM, COR NATURAL [SINAPI 40520]"
"295"	"6506"	"BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, *60 CM X 45* CM, E = *9* CM, COR NATURAL"	"127689"	"BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, *60 CM X 45* CM, E = *9* CM, COR NATURAL [SINAPI 40516]"
"295"	"6507"	"BORBOLETA EM LATAO FUNDIDO CROMADO, PARA TRAVAR JANELA TIPO GUILHOTINA"	"127690"	"BORBOLETA EM LATAO FUNDIDO CROMADO, PARA TRAVAR JANELA TIPO GUILHOTINA [SINAPI 5081]"
"295"	"6508"	"CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO"	"127691"	"CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO [SINAPI 4496]"
"295"	"1331"	"CAIBRO 5 X 5 CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA"	"127691"	"CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO [SINAPI 4496]"
"295"	"6509"	"CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM"	"127692"	"CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM [SINAPI 3280]"
"295"	"6510"	"CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM"	"127693"	"CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM [SINAPI 3278]"
"295"	"6511"	"CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM"	"127694"	"CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM [SINAPI 3279]"
"295"	"6512"	"CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA"	"127695"	"CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA [SINAPI 11713]"
"295"	"6513"	"CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA"	"127696"	"CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA [SINAPI 11716]"
"295"	"6514"	"CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA"	"127697"	"CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA [SINAPI 11715]"
"295"	"6515"	"CALAFETADOR / CALAFATE"	"127698"	"CALAFETADOR / CALAFATE [SINAPI 4758]"
"295"	"6516"	"CALAFETADOR / CALAFATE (MENSALISTA)"	"127698"	"CALAFETADOR / CALAFATE [SINAPI 4758]"
"295"	"6516"	"CALAFETADOR / CALAFATE (MENSALISTA)"	"127699"	"CALAFETADOR / CALAFATE (MENSALISTA) [SINAPI 41080]"
"295"	"6515"	"CALAFETADOR / CALAFATE"	"127699"	"CALAFETADOR / CALAFATE (MENSALISTA) [SINAPI 41080]"
"295"	"6517"	"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270)"	"127700"	"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270) [SINAPI 34647]"
"295"	"6503"	"BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270"	"127700"	"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270) [SINAPI 34647]"
"295"	"6518"	"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 4,0 MPA (NBR 15270)"	"127701"	"CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 4,0 MPA (NBR 15270) [SINAPI 34652]"
"295"	"6519"	"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 3/4"" X 1/8"" (L X E)"	"127702"	"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 3/4"" X 1/8"" (L X E) [SINAPI 569]"
"295"	"6520"	"CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS)"	"127703"	"CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41900]"
"295"	"11703"	"CIMENTO ASFALTICO DE PETROLEO, CAP 30/45, A GRANEL"	"127703"	"CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41900]"
"295"	"6521"	"CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG)"	"127704"	"CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG) [SINAPI 10511]"
"295"	"47189"	"Saco cimento Portland CP II-32 - saco 50 kg"	"127704"	"CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG) [SINAPI 10511]"
"295"	"47965"	"CIMENTO PORTLAND CP II-32 - SACO 50 KG"	"127704"	"CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG) [SINAPI 10511]"
"295"	"6522"	"CIMENTO PORTLAND POZOLANICO CP IV- 32"	"127705"	"CIMENTO PORTLAND POZOLANICO CP IV- 32 [SINAPI 1382]"
"295"	"1671"	"CIMENTO PORTLAND POZOLANICO CP IV-32"	"127705"	"CIMENTO PORTLAND POZOLANICO CP IV- 32 [SINAPI 1382]"
"295"	"6523"	"COMPRESSOR DE AR, VAZAO DE 10 PCM, RESERVATORIO 100 L, PRESSAO DE TRABALHO ENTRE 6,9 E 9,7 BAR, POTENCIA 2 HP, TENSAO 110/220 V (COLETADO CAIXA)"	"127706"	"COMPRESSOR DE AR, VAZAO DE 10 PCM, RESERVATORIO 100 L, PRESSAO DE TRABALHO ENTRE 6,9 E 9,7 BAR, POTENCIA 2 HP, TENSAO 110/220 V (COLETADO CAIXA) [SINAPI 41991]"
"295"	"6524"	"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)"	"127707"	"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953) [SINAPI 34497]"
"295"	"6525"	"CORANTE LIQUIDO PARA TINTA PVA, BISNAGA 50 ML"	"127708"	"CORANTE LIQUIDO PARA TINTA PVA, BISNAGA 50 ML [SINAPI 5328]"
"295"	"6526"	"CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M (COLETADO CAIXA)"	"127709"	"CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M (COLETADO CAIXA) [SINAPI 40866]"
"295"	"2017"	"CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M"	"127709"	"CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M (COLETADO CAIXA) [SINAPI 40866]"
"295"	"6527"	"DETERGENTE AMONIACO (AMONIA DILUIDA)"	"127710"	"DETERGENTE AMONIACO (AMONIA DILUIDA) [SINAPI 6]"
"295"	"6528"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA"	"127711"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 2414]"
"295"	"6529"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA"	"127712"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL C/ MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA [SINAPI 2413]"
"295"	"6530"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA"	"127713"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA [SINAPI 2405]"
"295"	"11361"	"Divisoria (N2) Painel/Vidro - Painel Mso/Comeia E=35mm - Montante/Rodape Duplo Aluminio Anod Nat – Colocada"	"127713"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA [SINAPI 2405]"
"295"	"6531"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA"	"127714"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA [SINAPI 13361]"
"295"	"6532"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL VERMICULITA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA"	"127715"	"DIVISORIA (N2) PAINEL/VIDRO - PAINEL VERMICULITA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NATURAL - COLOCADA [SINAPI 11987]"
"295"	"6533"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA"	"127716"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 2416]"
"295"	"6534"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA"	"127717"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA [SINAPI 2412]"
"295"	"6535"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA"	"127718"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA [SINAPI 2411]"
"295"	"6536"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA"	"127719"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ALUMINIO ANOD NAT - COLOCADA [SINAPI 2406]"
"295"	"6537"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NATURAL - COLOCADA"	"127720"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NATURAL - COLOCADA [SINAPI 10571]"
"295"	"6538"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE PERFIL DUPLO ACO GALV PINTADO - COLOCADA"	"127721"	"DIVISORIA (N3) PAINEL/VIDRO/PAINEL VERMICULITA E=35MM - MONTANTE/RODAPE PERFIL DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 11985]"
"295"	"6539"	"DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA"	"127722"	"DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ACO GALV PINTADO - COLOCADA [SINAPI 2410]"
"295"	"6540"	"DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA"	"127723"	"DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - MONTANTE/RODAPE DUPLO ALUMINIO ANOD NAT - COLOCADA [SINAPI 2417]"
"295"	"6541"	"DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA"	"127724"	"DIVISORIA CEGA (N1) - PAINEL MSO/COMEIA E=35MM - PERFIS SIMPLES ACO GALV PINTADO - COLOCADA [SINAPI 2415]"
