ID_Prod	ID_Itm	Prod_Desc	Itm_Desc
6190	126890	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 400 MM X 36,4 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 400 MM X 36,4 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44520]
6191	126891	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 50 MM X 4,6 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 50 MM X 4,6 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44521]
6192	126892	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 500 MM X 45,5 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 500 MM X 45,5 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44522]
6193	126893	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 630 MM X 57,3 MM PAREDE (SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 630 MM X 57,3 MM PAREDE (SDR 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44523]
6194	126894	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 730 MM X 34,1 MM PAREDE, ( SDR 21 - PN 06 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 730 MM X 34,1 MM PAREDE, ( SDR 21 - PN 06 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44527]
6195	126895	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 75 MM X 6,9 MM PAREDE, ( SRD 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 75 MM X 6,9 MM PAREDE, ( SRD 11 - PN 12,5 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44524]
6196	126896	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 800 MM X 30,8 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561)	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 800 MM X 30,8 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA OU ESGOTO ( NBR 15561) [SINAPI 44542]
6197	126897	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW [SINAPI 44469]
35688	126897	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW [SINAPI 44469]
5474	126897	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW [SINAPI 44469]
6198	126898	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. MAX. 8,00 M, POT. 100 KW/ 134 HP, CAP. 600 T/ H	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. MAX. 8,00 M, POT. 100 KW/ 134 HP, CAP. 600 T/ H [SINAPI 44491]
6199	126899	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H [SINAPI 44470]
35700	126899	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H [SINAPI 44470]
5553	126899	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H	VIBROACABADORA DE ASFALTO SOBRE ESTEIRAS, LARG. PAVIM. 2,13 M A 4,55 M, POT. 74 KW/ 100 HP, CAP. 400 T/ H [SINAPI 44470]
6214	126900	"DOBRADICA EM ACO/FERRO, 3"" X 2 1/2"", E= 1,2 A 1,8 MM, SEM ANEL, CROMADO OU ZINCADO, TAMPA BOLA, COM PARAFUSOS"	"DOBRADICA EM ACO/FERRO, 3"" X 2 1/2"", E= 1,2 A 1,8 MM, SEM ANEL, CROMADO OU ZINCADO, TAMPA BOLA, COM PARAFUSOS [SINAPI 2418]"
6215	126901	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 3/4"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR"	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 3/4"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR [SINAPI 3378]"
6216	126902	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, COM CONECTOR TIPO GRAMPO"	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, COM CONECTOR TIPO GRAMPO [SINAPI 3380]"
6217	126903	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR"	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR [SINAPI 3379]"
45473	126903	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR"	"HASTE DE ATERRAMENTO EM ACO COM 3,00 M DE COMPRIMENTO E DN = 5/8"", REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR [SINAPI 3379]"
6218	126904	JANELA BASCULANTE, ACO, COM BATENTE/REQUADRO, 60 X 80 CM (SEM VIDROS)	JANELA BASCULANTE, ACO, COM BATENTE/REQUADRO, 60 X 80 CM (SEM VIDROS) [SINAPI 615]
6219	126905	JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, QUADRICULADA, PINTURA ANTICORROSIVA, SEM VIDRO, BANDEIRA COM BASCULA, 4 FLS, 120 X 150 CM (A X L)	JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, QUADRICULADA, PINTURA ANTICORROSIVA, SEM VIDRO, BANDEIRA COM BASCULA, 4 FLS, 120 X 150 CM (A X L) [SINAPI 606]
6220	126906	LUMINARIA FECHADA P/ ILUMINACAO PUBLICA, TIPO ABL 50/F OU EQUIV, P/ LAMPADA A VAPOR DE MERCURIO 400W	LUMINARIA FECHADA P/ ILUMINACAO PUBLICA, TIPO ABL 50/F OU EQUIV, P/ LAMPADA A VAPOR DE MERCURIO 400W [SINAPI 13382]
6221	126907	!EM PROCESSO DE DESATIVACAO!JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, COM DIVISAO HORIZ , PINT ANTICORROSIVA, SEM VIDRO, BANDEIRA COM BASCULA, 4 FLS, 120 X 150 CM (A X L)	!EM PROCESSO DE DESATIVACAO!JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, COM DIVISAO HORIZ , PINT ANTICORROSIVA, SEM VIDRO, BANDEIRA COM BASCULA, 4 FLS, 120 X 150 CM (A X L) [SINAPI 11199]
6222	126908	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, LEVE, DIAMETRO 1"", PAREDE DE 0,90 MM"	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, LEVE, DIAMETRO 1"", PAREDE DE 0,90 MM [SINAPI 21136]"
6223	126909	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, LEVE, DIAMETRO 3/4"", PAREDE DE 0,90 MM"	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, LEVE, DIAMETRO 3/4"", PAREDE DE 0,90 MM [SINAPI 21128]"
6224	126910	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, SEMI-PESADO, DIAMETRO 1 1/2"", PAREDE DE 1,20 MM"	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, SEMI-PESADO, DIAMETRO 1 1/2"", PAREDE DE 1,20 MM [SINAPI 21130]"
6225	126911	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, SEMI-PESADO, DIAMETRO 1 1/4"", PAREDE DE 1,20 MM"	"!EM PROCESSO DESATIVACAO! ELETRODUTO EM ACO GALVANIZADO ELETROLITICO, SEMI-PESADO, DIAMETRO 1 1/4"", PAREDE DE 1,20 MM [SINAPI 21135]"
6444	127625	CAMINHAO TOCO, PESO BRUTO TOTAL 13200 KG, CARGA UTIL MAXIMA 9200 KG, DISTANCIA ENTRE EIXOS 3,31 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)	CAMINHAO TOCO, PESO BRUTO TOTAL 13200 KG, CARGA UTIL MAXIMA 9200 KG, DISTANCIA ENTRE EIXOS 3,31 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA) [SINAPI 44057]
6443	127626	BENTONITA, ARGILA CONSTITUIDA POR MONTMORILONITA	BENTONITA, ARGILA CONSTITUIDA POR MONTMORILONITA [SINAPI 43366]
6451	127634	CADEADO EM ACO INOX, LARGURA DE *50* MM, COM HASTE EM ACO TEMPERADO, SEM MOLA - CHAVES INCLUIDAS	CADEADO EM ACO INOX, LARGURA DE *50* MM, COM HASTE EM ACO TEMPERADO, SEM MOLA - CHAVES INCLUIDAS [SINAPI 41758]
6452	127635	CHAPA DE MADEIRA COMPENSADA DE PINUS, VIROLA OU EQUIVALENTE, DE *2,2 X 1,6* M, E = 6 MM	CHAPA DE MADEIRA COMPENSADA DE PINUS, VIROLA OU EQUIVALENTE, DE *2,2 X 1,6* M, E = 6 MM [SINAPI 1363]
6453	127636	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 x 1,10 M, E = 6 MM	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 x 1,10 M, E = 6 MM [SINAPI 1344]
6454	127637	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 X 1,10 m, E = 14 MM	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 X 1,10 m, E = 14 MM [SINAPI 1342]
6455	127638	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 X 1,10 M, E = 20 MM	CHAPA DE MADEIRA COMPENSADA PLASTIFICADA PARA FORMA DE CONCRETO, DE 2,20 X 1,10 M, E = 20 MM [SINAPI 1349]
6456	127639	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 10 MM	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 10 MM [SINAPI 1350]
6457	127640	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 12 MM	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 12 MM [SINAPI 1357]
6458	127641	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 20 MM	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 20 MM [SINAPI 1359]
6459	127642	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 6 MM	CHAPA DE MADEIRA COMPENSADA RESINADA PARA FORMA DE CONCRETO, DE *2,2 X 1,1* M, E = 6 MM [SINAPI 1351]
6460	127643	CREMONA COM CASTANHA BIPARTIDA, COM VARA DE 1.50 M, EM LATAO CROMADO, PARA PORTAS E JANELAS - COMPLETA	CREMONA COM CASTANHA BIPARTIDA, COM VARA DE 1.50 M, EM LATAO CROMADO, PARA PORTAS E JANELAS - COMPLETA [SINAPI 3113]
6461	127644	DIVISORIA COLMEIA CEGA COM MONTANTE E RODAPE DE ALUMINIO ANODIZADO SIMPLES (SEM COLOCACAO)	DIVISORIA COLMEIA CEGA COM MONTANTE E RODAPE DE ALUMINIO ANODIZADO SIMPLES (SEM COLOCACAO) [SINAPI 2404]
6462	127645	ESCAVADEIRA DRAGA DE ARRASTE, CAP. 3/4 JC 140HP (INCL MANUTENCAO/OPERACAO)	ESCAVADEIRA DRAGA DE ARRASTE, CAP. 3/4 JC 140HP (INCL MANUTENCAO/OPERACAO) [SINAPI 2720]
6463	127646	ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS DE 99 HP, PESO OPERACIONAL DE *16* T E CAPACIDADE DE 0,85 A 1,00 M3 (LOCACAO COM OPERADOR, COMBUSTIVEL E MANUTENCAO)	ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS DE 99 HP, PESO OPERACIONAL DE *16* T E CAPACIDADE DE 0,85 A 1,00 M3 (LOCACAO COM OPERADOR, COMBUSTIVEL E MANUTENCAO) [SINAPI 2719]
6464	127647	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA [SINAPI 6086]
48078	127647	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA [SINAPI 6086]
6060	127647	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA	FUNDO SINTETICO NIVELADOR BRANCO FOSCO PARA MADEIRA [SINAPI 6086]
6465	127648	GRADIL *1320 X 2170* MM (A X L) EM BARRA DE ACO CHATA *25 MM X 2* MM, ENTRELACADA COM BARRA ACO REDONDA *5* MM, MALHA *65 X 132* MM, GALVANIZADO E PINTURA ELETROSTATICA, COR PRETO	GRADIL *1320 X 2170* MM (A X L) EM BARRA DE ACO CHATA *25 MM X 2* MM, ENTRELACADA COM BARRA ACO REDONDA *5* MM, MALHA *65 X 132* MM, GALVANIZADO E PINTURA ELETROSTATICA, COR PRETO [SINAPI 38968]
6466	127649	JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, VENEZIANA, PINT ANTICORROSIVA, PINT ACABAMENTO, COM VIDRO, 6 FLS, 120 X 150 CM (A X L)	JANELA DE CORRER, ACO, BATENTE/REQUADRO DE 6 A 14 CM, VENEZIANA, PINT ANTICORROSIVA, PINT ACABAMENTO, COM VIDRO, 6 FLS, 120 X 150 CM (A X L) [SINAPI 11193]
6467	127650	JANELA DE CORRER, ACO, COM BATENTE/REQUADRO DE 6 A 14 CM, SEM DIVISAO, PINT ANTICORROSIVA, PINT ACABAMENTO, COM VIDRO, SEM BANDEIRA, 2 FLS, 120 X 150 CM (A X L)	JANELA DE CORRER, ACO, COM BATENTE/REQUADRO DE 6 A 14 CM, SEM DIVISAO, PINT ANTICORROSIVA, PINT ACABAMENTO, COM VIDRO, SEM BANDEIRA, 2 FLS, 120 X 150 CM (A X L) [SINAPI 11197]
6468	127651	LOCACAO DE GRUPO GERADOR ACIMA DE * 20 A 80* KVA, MOTOR DIESEL, REBOCAVEL, ACIONAMENTO MANUAL	LOCACAO DE GRUPO GERADOR ACIMA DE * 20 A 80* KVA, MOTOR DIESEL, REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 3345]
6469	127652	LOCACAO DE GRUPO GERADOR DE *400* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL	LOCACAO DE GRUPO GERADOR DE *400* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 39834]
6470	127653	LOCACAO DE GRUPO GERADOR DE *550* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL	LOCACAO DE GRUPO GERADOR DE *550* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 39835]
6471	127654	LONA PLASTICA, PRETA, LARGURA 8 M, E= 150 MICRA	LONA PLASTICA, PRETA, LARGURA 8 M, E= 150 MICRA [SINAPI 3779]
6472	127655	MASSA CORRIDA PVA PARA PAREDES INTERNAS	MASSA CORRIDA PVA PARA PAREDES INTERNAS [SINAPI 4051]
6473	127655	MASSA CORRIDA PVA PARA PAREDES INTERNAS	MASSA CORRIDA PVA PARA PAREDES INTERNAS [SINAPI 4051]
6473	127656	MASSA CORRIDA PVA PARA PAREDES INTERNAS	MASSA CORRIDA PVA PARA PAREDES INTERNAS [SINAPI 4047]
6472	127656	MASSA CORRIDA PVA PARA PAREDES INTERNAS	MASSA CORRIDA PVA PARA PAREDES INTERNAS [SINAPI 4047]
6474	127657	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]
6475	127658	PUXADOR CONCHA DE EMBUTIR, EM LATAO CROMADO, PARA PORTA / JANELA DE CORRER, LISO, SEM FURO PARA CHAVE, COM FUROS PARA FIXAR PARAFUSOS, *30 X 90* MM (LARGURA X ALTURA)	PUXADOR CONCHA DE EMBUTIR, EM LATAO CROMADO, PARA PORTA / JANELA DE CORRER, LISO, SEM FURO PARA CHAVE, COM FUROS PARA FIXAR PARAFUSOS, *30 X 90* MM (LARGURA X ALTURA) [SINAPI 11523]
6476	127659	SARRAFO DE MADEIRA NAO APARELHADA *2,5 X 15* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO	SARRAFO DE MADEIRA NAO APARELHADA *2,5 X 15* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO [SINAPI 6204]
6477	127660	"TABUA DE MADEIRA NAO APARELHADA *2,5 X 30 CM (1 X 12 "") PINUS, MISTA OU EQUIVALENTE DA REGIAO"	"TABUA DE MADEIRA NAO APARELHADA *2,5 X 30 CM (1 X 12 "") PINUS, MISTA OU EQUIVALENTE DA REGIAO [SINAPI 6188]"
6478	127661	TERMINAL DE PORCELANA (MUFLA) UNIPOLAR, USO EXTERNO, TENSAO 3,6/6 KV, PARA CABO DE 10/16 MM2, COM ISOLAMENTO EPR	TERMINAL DE PORCELANA (MUFLA) UNIPOLAR, USO EXTERNO, TENSAO 3,6/6 KV, PARA CABO DE 10/16 MM2, COM ISOLAMENTO EPR [SINAPI 4126]
6479	127662	TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS	TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS [SINAPI 7287]
6480	127663	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]
4977	127663	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]
41647	127663	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]
46466	127663	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]
6481	127664	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7345]
6482	127664	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7345]
6482	127665	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]
6481	127665	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]
6483	127666	VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO	VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO [SINAPI 40514]
6484	127667	VIGOTA DE MADEIRA NAO APARELHADA *5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO	VIGOTA DE MADEIRA NAO APARELHADA *5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO [SINAPI 4487]
6485	127668	!EM PROCESSO DE DESATIVACAO!MASSA A OLEO PARA MADEIRA	!EM PROCESSO DE DESATIVACAO!MASSA A OLEO PARA MADEIRA [SINAPI 4053]
6486	127669	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]
6487	127670	AGUA SANITARIA	AGUA SANITARIA [SINAPI 13003]
6488	127671	ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 125 MM (NBR 7362)	ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 125 MM (NBR 7362) [SINAPI 304]
6489	127672	ANEL DE CONCRETO ARMADO, D = *1,10* M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = *1,10* M, H = 0,30 M [SINAPI 12548]
6490	127673	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M [SINAPI 13113]
6491	127674	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M [SINAPI 13114]
17672	127674	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M [SINAPI 13114]
6492	127675	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]
17673	127675	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]
6493	127676	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]
6494	127677	ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M [SINAPI 12533]
6495	127678	ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M	ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M [SINAPI 12546]
6496	127679	AREIA AMARELA, AREIA BARRADA OU ARENOSO (RETIRADA NO AREAL, SEM TRANSPORTE)	AREIA AMARELA, AREIA BARRADA OU ARENOSO (RETIRADA NO AREAL, SEM TRANSPORTE) [SINAPI 369]
6497	127680	AREIA PRETA PARA EMBOCO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)	AREIA PRETA PARA EMBOCO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE) [SINAPI 11076]
6498	127681	ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES	ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]
6499	127682	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS)	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]
6500	127683	BACIA SANITARIA TURCA DE LOUCA BRANCA	BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]
6501	127684	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 195]
6502	127685	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 194]
6503	127686	BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270	BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270 [SINAPI 10610]
6504	127687	BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 3,0 MPA (NBR 15270)	BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 3,0 MPA (NBR 15270) [SINAPI 34585]
6505	127688	BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, *35 CM X 15* CM, E = *8* CM, COR NATURAL	BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, *35 CM X 15* CM, E = *8* CM, COR NATURAL [SINAPI 40520]
