source	query_id	query_text	target_text	target_id
real_295	4149	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), DE 600 X 2100 MM, E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]	127657
real_295	4147	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 700 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]	127657
real_295	4148	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 800 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]	127657
real_295	4146	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 600 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]	127657
real_295	4152	PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 600 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA LISA EM HDF, ACABAMENTO LAMINADO NATURAL PARA VERNIZ	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]	127657
real_295	4150	PORTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 600 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), CAPA FRISADA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA	PORTA DE MADEIRA, FOLHA LEVE (NBR 15930), E = 35 MM, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO EM PADRAO MADEIRA [SINAPI 11367]	127657
real_295	6475	PUXADOR CONCHA DE EMBUTIR, EM LATAO CROMADO, PARA PORTA / JANELA DE CORRER, LISO, SEM FURO PARA CHAVE, COM FUROS PARA FIXAR PARAFUSOS, *30 X 90* MM (LARGURA X ALTURA)	PUXADOR CONCHA DE EMBUTIR, EM LATAO CROMADO, PARA PORTA / JANELA DE CORRER, LISO, SEM FURO PARA CHAVE, COM FUROS PARA FIXAR PARAFUSOS, *30 X 90* MM (LARGURA X ALTURA) [SINAPI 11523]	127658
real_295	4246	PUXADOR DE EMBUTIR TIPO CONCHA, COM FURO PARA CHAVE, EM LATAO CROMADO, COMPRIMENTO DE APROX *100* MM E LARGURA DE APROX *40* MM	PUXADOR CONCHA DE EMBUTIR, EM LATAO CROMADO, PARA PORTA / JANELA DE CORRER, LISO, SEM FURO PARA CHAVE, COM FUROS PARA FIXAR PARAFUSOS, *30 X 90* MM (LARGURA X ALTURA) [SINAPI 11523]	127658
real_295	35423	PUXADOR DE EMBUTIR TIPO CONCHA, COM FURO PARA CHAVE, EM LATAO CROMADO, COMPRIMENTO DE APROX *100* MM E LARGURA DE APROX *40* MM	PUXADOR CONCHA DE EMBUTIR, EM LATAO CROMADO, PARA PORTA / JANELA DE CORRER, LISO, SEM FURO PARA CHAVE, COM FUROS PARA FIXAR PARAFUSOS, *30 X 90* MM (LARGURA X ALTURA) [SINAPI 11523]	127658
real_295	6476	SARRAFO DE MADEIRA NAO APARELHADA *2,5 X 15* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO	SARRAFO DE MADEIRA NAO APARELHADA *2,5 X 15* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO [SINAPI 6204]	127659
real_295	6477	"TABUA DE MADEIRA NAO APARELHADA *2,5 X 30 CM (1 X 12 "") PINUS, MISTA OU EQUIVALENTE DA REGIAO"	"TABUA DE MADEIRA NAO APARELHADA *2,5 X 30 CM (1 X 12 "") PINUS, MISTA OU EQUIVALENTE DA REGIAO [SINAPI 6188]"	127660
real_295	16560	Tábua não aparelhada de 2,5 x 30 cm, madeira bruta	"TABUA DE MADEIRA NAO APARELHADA *2,5 X 30 CM (1 X 12 "") PINUS, MISTA OU EQUIVALENTE DA REGIAO [SINAPI 6188]"	127660
real_295	6478	TERMINAL DE PORCELANA (MUFLA) UNIPOLAR, USO EXTERNO, TENSAO 3,6/6 KV, PARA CABO DE 10/16 MM2, COM ISOLAMENTO EPR	TERMINAL DE PORCELANA (MUFLA) UNIPOLAR, USO EXTERNO, TENSAO 3,6/6 KV, PARA CABO DE 10/16 MM2, COM ISOLAMENTO EPR [SINAPI 4126]	127661
real_295	6479	TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS	TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS [SINAPI 7287]	127662
real_295	48065	TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS, DIVERSAS CORES - EMBALAGEM 3,6L	TINTA A OLEO BRILHANTE PARA MADEIRA E METAIS [SINAPI 7287]	127662
real_295	6480	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]	127663
real_295	4977	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]	127663
real_295	41647	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]	127663
real_295	46466	TINTA ACRILICA PREMIUM PARA PISO	TINTA ACRILICA PREMIUM PARA PISO [SINAPI 7347]	127663
real_295	6481	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7345]	127664
real_295	25143	TINTA LATEX PVA, A BASE DE ÁGUA, COR BRANCO, EMBALAGEM DE 18L	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7345]	127664
real_295	4984	TINTA EPOXI BASE AGUA PREMIUM, BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7345]	127664
real_295	6482	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7345]	127664
real_295	6482	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]	127665
real_295	4984	TINTA EPOXI BASE AGUA PREMIUM, BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]	127665
real_295	25143	TINTA LATEX PVA, A BASE DE ÁGUA, COR BRANCO, EMBALAGEM DE 18L	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]	127665
real_295	6481	TINTA LATEX PVA PREMIUM, COR BRANCA	TINTA LATEX PVA PREMIUM, COR BRANCA [SINAPI 7344]	127665
real_295	6483	VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO	VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO [SINAPI 40514]	127666
real_295	15501	Verniz poliuretano brilhante para madeira, sem filtro solar, uso interno e externo. COD. 6483	VERNIZ POLIURETANO BRILHANTE PARA MADEIRA, SEM FILTRO SOLAR, USO INTERNO E EXTERNO [SINAPI 40514]	127666
real_295	6484	VIGOTA DE MADEIRA NAO APARELHADA *5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO	VIGOTA DE MADEIRA NAO APARELHADA *5 X 10* CM, MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO [SINAPI 4487]	127667
real_295	6485	!EM PROCESSO DE DESATIVACAO!MASSA A OLEO PARA MADEIRA	!EM PROCESSO DE DESATIVACAO!MASSA A OLEO PARA MADEIRA [SINAPI 4053]	127668
real_295	6486	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]	127669
real_295	6087	MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]	127669
real_295	12852	Massa acrílica . Composição: Resina à base de dispersão aquosa de copolímero estireno acrílico, cargas minerais inertes, glicóis e tensoativos etoxilados. Cor : Branco. Indicação : Indicada para nivelar e corrigir imperfeições rasas em pintura e repintura de superfícies em ambientes internos e externos de reboco, gesso, fibrocimento, concreto aparente, blocos de concreto e paredes pintadas com PVA ou Acrílico. Rendimento teórico mínimo 60 a 80 m2/ demão.Produto conforme normas NBR 11702:2021 e NBR 15348. Lata de 18 l. Ref. Suvinil Massa Acrílica ou produto de qualidade equivalente ou superior.	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]	127669
real_295	3585	MASSA PARA TEXTURA LISA DE BASE ACRILICA, USO INTERNO E EXTERNO	!EM PROCESSO DE DESATIVACAO!MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR [SINAPI 4056]	127669
real_295	6487	AGUA SANITARIA	AGUA SANITARIA [SINAPI 13003]	127670
real_295	25486	Água sanitária	AGUA SANITARIA [SINAPI 13003]	127670
real_295	6488	ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 125 MM (NBR 7362)	ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 125 MM (NBR 7362) [SINAPI 304]	127671
real_295	6489	ANEL DE CONCRETO ARMADO, D = *1,10* M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = *1,10* M, H = 0,30 M [SINAPI 12548]	127672
real_295	6490	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M [SINAPI 13113]	127673
real_295	11873	"""ANEL EM CONCRETO PRÉ MOLDADO (DI 0,60M X H 0,50M X ESP 0,10M) anel em concreto armado pré-moldado com bolsa de encaixe para pv - diametro interno de 0,60m - parede com 10cm de espessura, altura de 50cm e armação com ferro de 3/16 com espaçamento de 10cm. resistência de 20 fck = 20mpa, traço: com areia lavada, brita (sem impurezas) e cimento. de acordo com croqui em anexo."""	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,10 M [SINAPI 13113]	127673
real_295	6491	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M [SINAPI 13114]	127674
real_295	17672	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,15 M [SINAPI 13114]	127674
real_295	6492	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]	127675
real_295	17673	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]	127675
real_295	11874	"""ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 0,60M X ESP 0,10M X A 0,30M) anel em concreto armado pré-moldado com bolsa de encaixe para pv - diametro interno de 0,60m - parede com 10cm de espessura, altura de 30cm e armação com ferro de 3/16 com espaçamento de 10cm. resistência de 20 fck = 20mpa, traço: com areia lavada, brita (sem impurezas) e cimento. de acordo com croqui em anexo."""	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,30 M [SINAPI 12530]	127675
real_295	6493	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]	127676
real_295	44898	ANEL OU ADUELA CONCRETO ARMADO D = 0,60M, H = 0,40M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]	127676
real_295	45236	ANEL OU ADUELA CONCRETO ARMADO D = 0,60M, H = 0,40M	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]	127676
real_295	44899	ANEL OU ADUELA CONCRETO ARMADO D = 0,60M, H = 0,40M ADAPTADO PARA PADRÃO ANTIGO DO DEMAE	ANEL DE CONCRETO ARMADO, D = 0,60 M, H = 0,40 M [SINAPI 12531]	127676
real_295	6494	ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M	ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M [SINAPI 12533]	127677
real_295	11872	"""ANEL EM CONCRETO ARMADO PRÉ-MOLDADO (DI 0,80M X ESP 0,10M X H 0,30M) anel em concreto armado pré-moldado com bolsa de encaixe para pv - diametro interno de 0,80m - parede com 10cm de espessura, altura de 30cm e armação com ferro de 3/16 com espaçamento de 10cm. resistência de 20 fck = 20mpa, traço: com areia lavada, brita (sem impurezas) e cimento. de acordo com croqui em anexo."""	ANEL DE CONCRETO ARMADO, D = 0,80 M, H = 0,30 M [SINAPI 12533]	127677
real_295	6495	ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M	ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M [SINAPI 12546]	127678
real_295	12567	Anel cônico de concreto ø 1,00 metro	ANEL DE CONCRETO ARMADO, D = 1,00 M, H = 0,40 M [SINAPI 12546]	127678
real_295	6496	AREIA AMARELA, AREIA BARRADA OU ARENOSO (RETIRADA NO AREAL, SEM TRANSPORTE)	AREIA AMARELA, AREIA BARRADA OU ARENOSO (RETIRADA NO AREAL, SEM TRANSPORTE) [SINAPI 369]	127679
real_295	6497	AREIA PRETA PARA EMBOCO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)	AREIA PRETA PARA EMBOCO - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE) [SINAPI 11076]	127680
real_295	6498	ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES	ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]	127681
real_295	42035	Argamassa para uso interno, embalagem de 20Kg.	ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]	127681
real_295	780	ARGAMASSA INDUSTRIALIZADA MULTIUSO, PARA REVESTIMENTO INTERNO E EXTERNO E ASSENTAMENTO DE BLOCOS DIVERSOS	ARGAMASSA PRONTA PARA REVESTIMENTO INTERNO EM PAREDES [SINAPI 374]	127681
real_295	6499	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS)	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]	127682
real_295	10799	Asfalto Diluído De Petróleo (ADP) Tipo CM-30	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]	127682
real_295	11214	ASFALTO DILUÍDO DE PETRÓLEO CM-30	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]	127682
real_295	44888	ASFALTO DILUÍDO DE PETRÓLEO CM-30	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]	127682
real_295	8252	asfalto Diluído de Petróleo (ADP) tipo CM-30	ASFALTO DILUIDO DE PETROLEO CM-30 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41901]	127682
real_295	6500	BACIA SANITARIA TURCA DE LOUCA BRANCA	BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]	127683
real_295	28111	BACIA DE LOUÇA (VASO SANITÁRIO) COR BRANCA	BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]	127683
real_295	28524	BACIA DE LOUÇA (VASO SANITÁRIO) COR BRANCA	BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]	127683
real_295	861	BACIA SANITARIA (VASO) INFANTIL, SIFONADO, DE LOUCA BRANCA, (SEM ASSENTO)	BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]	127683
real_295	28819	BACIA DE LOUÇA (VASO SANITÁRIO) COR BRANCA	BACIA SANITARIA TURCA DE LOUCA BRANCA [SINAPI 11784]	127683
real_295	6501	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 195]	127684
real_295	6502	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 195]	127684
real_295	6502	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 194]	127685
real_295	6501	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM CEDRINHO/ ANGELIM COMERCIAL/ EUCALIPTO/ CURUPIXA/ PEROBA/ CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)	BATENTE/ PORTAL/ ADUELA/ MARCO MACICO, E= *3* CM, L= *7* CM, *60 CM A 120* CM X *210* CM, EM PINUS/ TAUARI/ VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES) [SINAPI 194]	127685
real_295	6503	BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270	BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270 [SINAPI 10610]	127686
real_295	6517	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270)	BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270 [SINAPI 10610]	127686
real_295	6504	BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 3,0 MPA (NBR 15270)	BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 3,0 MPA (NBR 15270) [SINAPI 34585]	127687
real_295	6505	BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, *35 CM X 15* CM, E = *8* CM, COR NATURAL	BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, *35 CM X 15* CM, E = *8* CM, COR NATURAL [SINAPI 40520]	127688
real_295	6506	BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, *60 CM X 45* CM, E = *9* CM, COR NATURAL	BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, *60 CM X 45* CM, E = *9* CM, COR NATURAL [SINAPI 40516]	127689
real_295	6507	BORBOLETA EM LATAO FUNDIDO CROMADO, PARA TRAVAR JANELA TIPO GUILHOTINA	BORBOLETA EM LATAO FUNDIDO CROMADO, PARA TRAVAR JANELA TIPO GUILHOTINA [SINAPI 5081]	127690
real_295	6508	CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO	CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO [SINAPI 4496]	127691
real_295	1331	CAIBRO 5 X 5 CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA	CAIBRO DE MADEIRA NAO APARELHADA 5 X 5 CM, CEDRINHO OU EQUIVALENTE DA REGIAO [SINAPI 4496]	127691
real_295	6509	CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM	CAIXA GORDURA DUPLA, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM [SINAPI 3280]	127692
real_295	6510	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 40* CM [SINAPI 3278]	127693
real_295	6511	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM	CAIXA INSPECAO, CONCRETO PRE MOLDADO, CIRCULAR, COM TAMPA, D = 60* CM, H= 60* CM [SINAPI 3279]	127694
real_295	6512	CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA	CAIXA SIFONADA PVC 150 X 150 X 50MM COM TAMPA CEGA QUADRADA BRANCA [SINAPI 11713]	127695
real_295	6513	CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA	CAIXA SIFONADA PVC, 100 X 100 X 40 MM, COM GRELHA REDONDA BRANCA [SINAPI 11716]	127696
real_295	6514	CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA	CAIXA SIFONADA PVC, 150 X 185 X 75 MM, COM TAMPA CEGA QUADRADA BRANCA [SINAPI 11715]	127697
real_295	6515	CALAFETADOR / CALAFATE	CALAFETADOR / CALAFATE [SINAPI 4758]	127698
real_295	6516	CALAFETADOR / CALAFATE (MENSALISTA)	CALAFETADOR / CALAFATE [SINAPI 4758]	127698
real_295	6516	CALAFETADOR / CALAFATE (MENSALISTA)	CALAFETADOR / CALAFATE (MENSALISTA) [SINAPI 41080]	127699
real_295	6515	CALAFETADOR / CALAFATE	CALAFETADOR / CALAFATE (MENSALISTA) [SINAPI 41080]	127699
real_295	6517	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270)	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270) [SINAPI 34647]	127700
real_295	6503	BLOCO ESTRUTURAL CERAMICO - 14 X 19 X 29 CM - 4,0 MPA - NBR 15270	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 29 CM, 4,0 MPA (NBR 15270) [SINAPI 34647]	127700
real_295	6518	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 4,0 MPA (NBR 15270)	CANALETA ESTRUTURAL CERAMICA, 14 X 19 X 39 CM, 4,0 MPA (NBR 15270) [SINAPI 34652]	127701
real_295	6519	"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 3/4"" X 1/8"" (L X E)"	"CANTONEIRA FERRO GALVANIZADO DE ABAS IGUAIS, 3/4"" X 1/8"" (L X E) [SINAPI 569]"	127702
real_295	6520	CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS)	CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41900]	127703
real_295	11703	CIMENTO ASFALTICO DE PETROLEO, CAP 30/45, A GRANEL	CIMENTO ASFALTICO DE PETROLEO A GRANEL (CAP) 30/45 (COLETADO CAIXA NA ANP ACRESCIDO DE ICMS) [SINAPI 41900]	127703
real_295	6521	CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG)	CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG) [SINAPI 10511]	127704
real_295	47189	Saco cimento Portland CP II-32 - saco 50 kg	CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG) [SINAPI 10511]	127704
real_295	47965	CIMENTO PORTLAND CP II-32 - SACO 50 KG	CIMENTO PORTLAND COMPOSTO CP II-32 (SACO DE 50 KG) [SINAPI 10511]	127704
real_295	6522	CIMENTO PORTLAND POZOLANICO CP IV- 32	CIMENTO PORTLAND POZOLANICO CP IV- 32 [SINAPI 1382]	127705
real_295	1671	CIMENTO PORTLAND POZOLANICO CP IV-32	CIMENTO PORTLAND POZOLANICO CP IV- 32 [SINAPI 1382]	127705
real_295	6523	COMPRESSOR DE AR, VAZAO DE 10 PCM, RESERVATORIO 100 L, PRESSAO DE TRABALHO ENTRE 6,9 E 9,7 BAR, POTENCIA 2 HP, TENSAO 110/220 V (COLETADO CAIXA)	COMPRESSOR DE AR, VAZAO DE 10 PCM, RESERVATORIO 100 L, PRESSAO DE TRABALHO ENTRE 6,9 E 9,7 BAR, POTENCIA 2 HP, TENSAO 110/220 V (COLETADO CAIXA) [SINAPI 41991]	127706
real_295	6524	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953)	CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C80, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953) [SINAPI 34497]	127707
real_295	6525	CORANTE LIQUIDO PARA TINTA PVA, BISNAGA 50 ML	CORANTE LIQUIDO PARA TINTA PVA, BISNAGA 50 ML [SINAPI 5328]	127708
